,seqnames,start,end,width,strand,Conc,Conc_10.mM,Conc_10.mM,Fold,p.value,FDR
26430,chr12,47270740,47271240,501,*,7.51,6.94,7.92,-0.98,0.0115,0.0396
26431,chr1,16618585,16619085,501,*,4.4,3.08,5.07,-1.99,0.0115,0.0397
26432,chr17,78857206,78857706,501,*,5.15,3.96,5.79,-1.83,0.0115,0.0397
26433,chr7,44112012,44112512,501,*,5.48,4.29,6.12,-1.84,0.0115,0.0397
26434,chr8,89759412,89759912,501,*,4.03,4.76,2.49,2.28,0.0115,0.0397
26435,chr22,26673150,26673650,501,*,6.33,5.6,6.82,-1.22,0.0115,0.0397
26436,chr11,649839,650339,501,*,3.12,3.95,0.96,2.99,0.0115,0.0397
26437,chr9,123392184,123392684,501,*,4.81,3.54,5.47,-1.93,0.0115,0.0397
26438,chr17,73555286,73555786,501,*,4.8,3.55,5.46,-1.91,0.0115,0.0397
26439,chr19,55014508,55015008,501,*,5.01,3.91,5.62,-1.71,0.0115,0.0397
26440,chr17,44147812,44148312,501,*,4.91,3.71,5.55,-1.84,0.0115,0.0397
26441,chr3,57975119,57975619,501,*,6.34,5.65,6.81,-1.16,0.0115,0.0397
26442,chr15,45161848,45162348,501,*,4.85,3.72,5.48,-1.76,0.0115,0.0397
26443,chr4,185193993,185194493,501,*,4.48,3.17,5.15,-1.98,0.0115,0.0397
26444,chr5,32154871,32155371,501,*,4.38,2.96,5.08,-2.12,0.0115,0.0397
26445,chr16,57447530,57448030,501,*,5.92,5,6.48,-1.48,0.0115,0.0397
26446,chr17,31358342,31358842,501,*,2.84,3.7,0.44,3.25,0.0115,0.0397
26447,chr6,78867590,78868090,501,*,5.95,5.07,6.5,-1.42,0.0115,0.0397
26448,chr19,2638725,2639225,501,*,4.13,2.63,4.85,-2.22,0.0115,0.0397
26449,chr9,124743990,124744490,501,*,4.94,3.84,5.55,-1.71,0.0115,0.0397
26450,chr8,8325009,8325509,501,*,3.81,1.73,4.63,-2.9,0.0115,0.0397
26451,chr17,45058693,45059193,501,*,4.28,2.82,5,-2.17,0.0115,0.0397
26452,chr17,76580062,76580562,501,*,4.72,3.29,5.43,-2.13,0.0115,0.0397
26453,chr19,48502384,48502884,501,*,5.65,4.77,6.19,-1.42,0.0115,0.0397
26454,chr9,94119527,94120027,501,*,4.6,3.09,5.32,-2.22,0.0115,0.0397
26455,chr6,2143344,2143844,501,*,4.35,2.93,5.05,-2.12,0.0115,0.0397
26456,chr8,42834339,42834839,501,*,3.72,1.85,4.51,-2.66,0.0115,0.0397
26457,chr2,202861620,202862120,501,*,2.73,3.59,0.29,3.31,0.0115,0.0397
26458,chr7,148872827,148873327,501,*,4.58,3.21,5.28,-2.07,0.0115,0.0398
26459,chr4,98498949,98499449,501,*,4.84,3.69,5.48,-1.79,0.0115,0.0398
26460,chr8,141205431,141205931,501,*,4.83,3.56,5.49,-1.93,0.0115,0.0398
26461,chr2,135786932,135787432,501,*,3.54,4.32,1.72,2.59,0.0115,0.0398
26462,chr20,31771312,31771812,501,*,3.3,4.09,1.37,2.73,0.0115,0.0398
26463,chr2,23986551,23987051,501,*,4.38,3.07,5.05,-1.98,0.0115,0.0398
26464,chr10,132113875,132114375,501,*,4.42,3.01,5.12,-2.11,0.0115,0.0398
26465,chr15,71329944,71330444,501,*,4.86,3.67,5.51,-1.84,0.0115,0.0398
26466,chr15,84757471,84757971,501,*,3.89,2.14,4.66,-2.53,0.0115,0.0398
26467,chr9,137189591,137190091,501,*,5.17,4.04,5.79,-1.75,0.0115,0.0398
26468,chr1,156095696,156096196,501,*,5.04,3.96,5.65,-1.68,0.0115,0.0398
26469,chr9,136224004,136224504,501,*,5.05,3.34,5.81,-2.47,0.0115,0.0398
26470,chr2,69997399,69997899,501,*,5.77,4.72,6.36,-1.64,0.0115,0.0398
26471,chr15,82104979,82105479,501,*,4.46,3.08,5.16,-2.07,0.0115,0.0398
26472,chr5,55227330,55227830,501,*,5.08,3.91,5.72,-1.81,0.0115,0.0398
26473,chr2,32410916,32411416,501,*,4.2,2.67,4.93,-2.27,0.0115,0.0399
26474,chr12,124842978,124843478,501,*,4.54,3.13,5.24,-2.1,0.0116,0.0399
26475,chr8,23554392,23554892,501,*,5.61,4.66,6.17,-1.51,0.0116,0.0399
26476,chr3,194337530,194338030,501,*,5.3,4.04,5.96,-1.92,0.0116,0.0399
26477,chr21,43875685,43876185,501,*,4.76,3.44,5.44,-2,0.0116,0.0399
26478,chr12,2521413,2521913,501,*,4.94,3.27,5.69,-2.42,0.0116,0.0399
26479,chr21,33287744,33288244,501,*,4.79,3.64,5.42,-1.79,0.0116,0.0399
26480,chr3,48087497,48087997,501,*,5.87,5.07,6.39,-1.32,0.0116,0.0399
26481,chr15,22917074,22917574,501,*,4.55,3.32,5.2,-1.88,0.0116,0.0399
26482,chr1,36385104,36385604,501,*,5.8,4.76,6.39,-1.63,0.0116,0.0399
26483,chr16,10754484,10754984,501,*,4.68,3.37,5.36,-1.99,0.0116,0.0399
26484,chr7,112450640,112451140,501,*,7.3,5.24,8.11,-2.87,0.0116,0.0399
26485,chr9,69673203,69673703,501,*,4.87,3.69,5.51,-1.81,0.0116,0.0399
26486,chr20,881931,882431,501,*,4.8,3.64,5.44,-1.8,0.0116,0.04
26487,chr13,21669262,21669762,501,*,5.41,4.37,6.01,-1.64,0.0116,0.04
26488,chr19,17131436,17131936,501,*,4.48,2.93,5.21,-2.29,0.0116,0.04
26489,chr5,5454333,5454833,501,*,2.96,3.79,0.78,3.01,0.0116,0.04
26490,chr12,24257872,24258372,501,*,4.08,2.64,4.79,-2.15,0.0116,0.04
26491,chr11,133941688,133942188,501,*,5.15,3.97,5.79,-1.82,0.0116,0.04
26492,chr19,10765142,10765642,501,*,4.16,2.72,4.86,-2.14,0.0116,0.04
26493,chr2,85420233,85420733,501,*,5.78,4.84,6.34,-1.5,0.0116,0.04
26494,chr11,83155872,83156372,501,*,5.89,5.08,6.41,-1.33,0.0116,0.04
26495,chr21,29058830,29059330,501,*,5.17,3.62,5.9,-2.28,0.0116,0.04
26496,chr1,20718322,20718822,501,*,4.32,2.88,5.02,-2.15,0.0116,0.04
26497,chr14,105019448,105019948,501,*,5.23,4.04,5.88,-1.84,0.0116,0.04
26498,chr2,28751068,28751568,501,*,6.5,5.75,6.99,-1.24,0.0116,0.04
26499,chr19,39187658,39188158,501,*,4.67,3.44,5.33,-1.88,0.0116,0.04
26500,chr5,159525272,159525772,501,*,3.89,2.04,4.67,-2.63,0.0116,0.04
26501,chrX,129772550,129773050,501,*,3.67,1.82,4.46,-2.64,0.0116,0.04
26502,chr1,64505809,64506309,501,*,5.98,4.92,6.58,-1.66,0.0116,0.04
26503,chr11,126628607,126629107,501,*,5.21,4.04,5.85,-1.81,0.0116,0.04
26504,chr2,200526026,200526526,501,*,5.97,5.08,6.51,-1.44,0.0116,0.04
26505,chr3,53820686,53821186,501,*,5.03,3.82,5.68,-1.86,0.0116,0.0401
26506,chr20,44937566,44938066,501,*,4.75,3.52,5.41,-1.89,0.0116,0.0401
26507,chrX,155065674,155066174,501,*,4.33,2.98,5.01,-2.03,0.0116,0.0401
26508,chr11,2076721,2077221,501,*,4.94,3.82,5.57,-1.75,0.0116,0.0401
26509,chr1,174268985,174269485,501,*,4.54,3.22,5.21,-1.99,0.0116,0.0401
26510,chr19,17305809,17306309,501,*,5.56,4.56,6.15,-1.59,0.0116,0.0401
26511,chr11,34044592,34045092,501,*,6.14,5.32,6.65,-1.33,0.0116,0.0401
26512,chr9,124300600,124301100,501,*,4.96,3.53,5.67,-2.14,0.0116,0.0401
26513,chr3,47153576,47154076,501,*,4.62,3.42,5.27,-1.85,0.0116,0.0401
26514,chr12,122450161,122450661,501,*,4.28,2.79,5,-2.21,0.0116,0.0401
26515,chr15,100691457,100691957,501,*,4.01,2.23,4.78,-2.55,0.0116,0.0401
26516,chr17,51026773,51027273,501,*,4.58,3.35,5.23,-1.88,0.0116,0.0401
26517,chr10,3943186,3943686,501,*,4.78,3.62,5.42,-1.8,0.0116,0.0401
26518,chr7,64313847,64314347,501,*,6.69,6.04,7.14,-1.1,0.0116,0.0401
26519,chr3,33096318,33096818,501,*,5.63,4.59,6.23,-1.64,0.0116,0.0401
26520,chr19,46796032,46796532,501,*,5.3,4.33,5.88,-1.55,0.0116,0.0401
26521,chr19,47483430,47483930,501,*,5.76,4.85,6.32,-1.47,0.0116,0.0401
26522,chr3,32874490,32874990,501,*,4.54,3.29,5.2,-1.92,0.0116,0.0401
26523,chr2,172249397,172249897,501,*,5.64,4.72,6.2,-1.48,0.0116,0.0401
26524,chr2,235575854,235576354,501,*,4.88,3.66,5.53,-1.87,0.0116,0.0401
26525,chr3,179721356,179721856,501,*,3.96,4.7,2.39,2.31,0.0117,0.0401
26526,chr8,22000666,22001166,501,*,4.69,3.45,5.35,-1.89,0.0117,0.0401
26527,chr16,55225979,55226479,501,*,3.7,4.46,1.98,2.48,0.0117,0.0401
26528,chr14,102917482,102917982,501,*,4.8,3.55,5.46,-1.91,0.0117,0.0401
26529,chr13,112985015,112985515,501,*,5.33,4.29,5.92,-1.64,0.0117,0.0401
26530,chr7,51392158,51392658,501,*,4.24,2.79,4.95,-2.16,0.0117,0.0401
26531,chr7,128853544,128854044,501,*,5.6,4.33,6.27,-1.94,0.0117,0.0402
26532,chr20,63955767,63956267,501,*,5.74,4.73,6.32,-1.6,0.0117,0.0402
26533,chr2,23602323,23602823,501,*,4.92,3.76,5.56,-1.8,0.0117,0.0402
26534,chr17,3891553,3892053,501,*,5.58,4.68,6.13,-1.45,0.0117,0.0402
26535,chr5,273335,273835,501,*,4.32,2.98,5,-2.02,0.0117,0.0402
26536,chr2,20170790,20171290,501,*,4.92,3.83,5.54,-1.71,0.0117,0.0402
26537,chr13,110705303,110705803,501,*,6.19,5.44,6.68,-1.24,0.0117,0.0402
26538,chr19,35869420,35869920,501,*,5.39,4.41,5.97,-1.56,0.0117,0.0402
26539,chr1,31397298,31397798,501,*,6.73,6.11,7.17,-1.06,0.0117,0.0402
26540,chr12,27672468,27672968,501,*,3.38,4.18,1.44,2.73,0.0117,0.0402
26541,chr17,47187134,47187634,501,*,4.28,2.93,4.97,-2.04,0.0117,0.0402
26542,chr12,111586275,111586775,501,*,3.42,1.53,4.21,-2.68,0.0117,0.0402
26543,chr12,91978748,91979248,501,*,4.53,2.86,5.28,-2.42,0.0117,0.0402
26544,chr19,2112084,2112584,501,*,4.61,3.28,5.29,-2.01,0.0117,0.0402
26545,chr8,80170783,80171283,501,*,5.23,4.1,5.86,-1.76,0.0117,0.0402
26546,chr22,24966151,24966651,501,*,5.26,4.21,5.86,-1.65,0.0117,0.0402
26547,chr11,48052611,48053111,501,*,5.59,4.6,6.18,-1.58,0.0117,0.0402
26548,chr5,96764684,96765184,501,*,4.52,3.23,5.19,-1.96,0.0117,0.0402
26549,chr7,100249572,100250072,501,*,4.79,3.65,5.42,-1.76,0.0117,0.0402
26550,chr9,95112836,95113336,501,*,5.15,3.8,5.84,-2.04,0.0117,0.0402
26551,chr11,68016254,68016754,501,*,5.45,4.46,6.03,-1.58,0.0117,0.0402
26552,chr17,28596536,28597036,501,*,4.07,2.63,4.77,-2.15,0.0117,0.0402
26553,chr12,54038587,54039087,501,*,4.93,3.84,5.55,-1.71,0.0117,0.0402
26554,chr2,172094878,172095378,501,*,5.53,4.56,6.11,-1.54,0.0117,0.0402
26555,chr7,15889763,15890263,501,*,3.86,4.64,2.04,2.6,0.0117,0.0402
26556,chr7,23273220,23273720,501,*,5.47,6.05,4.5,1.55,0.0117,0.0403
26557,chr5,127752919,127753419,501,*,5.58,4.57,6.17,-1.6,0.0117,0.0403
26558,chr22,21837779,21838279,501,*,4.34,2.98,5.03,-2.05,0.0117,0.0403
26559,chr2,127853530,127854030,501,*,4.86,3.65,5.51,-1.87,0.0117,0.0403
26560,chr1,27322199,27322699,501,*,6.36,5.52,6.88,-1.37,0.0117,0.0403
26561,chr1,109548222,109548722,501,*,5.68,4.8,6.22,-1.43,0.0117,0.0403
26562,chr17,38427249,38427749,501,*,5.2,3.97,5.86,-1.89,0.0117,0.0403
26563,chr20,62995612,62996112,501,*,5.45,4.28,6.08,-1.8,0.0117,0.0403
26564,chr7,143270007,143270507,501,*,2.52,3.41,-0.22,3.62,0.0117,0.0403
26565,chr3,124513407,124513907,501,*,5,3.8,5.65,-1.86,0.0117,0.0403
26566,chr4,8162057,8162557,501,*,3.55,1.8,4.32,-2.52,0.0117,0.0403
26567,chr9,121557643,121558143,501,*,5.76,4.86,6.31,-1.45,0.0117,0.0403
26568,chr7,151437833,151438333,501,*,4.8,3.57,5.45,-1.88,0.0117,0.0403
26569,chr2,234336091,234336591,501,*,4.79,3.36,5.49,-2.13,0.0117,0.0403
26570,chr12,7959940,7960440,501,*,5.77,4.89,6.31,-1.42,0.0117,0.0403
26571,chr17,27349592,27350092,501,*,4.83,3.67,5.46,-1.79,0.0117,0.0403
26572,chrX,46710732,46711232,501,*,6.04,5.2,6.57,-1.38,0.0117,0.0403
26573,chr5,143404968,143405468,501,*,5.11,4,5.73,-1.73,0.0117,0.0404
26574,chr17,82054325,82054825,501,*,4.56,3,5.29,-2.28,0.0117,0.0404
26575,chr3,122512140,122512640,501,*,4.81,3.58,5.46,-1.88,0.0117,0.0404
26576,chr2,20292107,20292607,501,*,4.72,3.26,5.43,-2.17,0.0117,0.0404
26577,chr1,155003180,155003680,501,*,4.92,3.79,5.54,-1.76,0.0117,0.0404
26578,chr19,32887894,32888394,501,*,4.28,2.91,4.97,-2.06,0.0117,0.0404
26579,chr6,154734465,154734965,501,*,4.92,3.72,5.57,-1.85,0.0117,0.0404
26580,chr3,43638747,43639247,501,*,6.1,5.25,6.63,-1.38,0.0117,0.0404
26581,chr14,74302471,74302971,501,*,5.65,4.54,6.27,-1.73,0.0118,0.0404
26582,chr2,120467987,120468487,501,*,5.06,3.92,5.69,-1.77,0.0118,0.0404
26583,chr19,4470912,4471412,501,*,5.5,4.57,6.06,-1.49,0.0118,0.0404
26584,chr14,74347455,74347955,501,*,4.54,3.3,5.2,-1.9,0.0118,0.0404
26585,chrX,100728433,100728933,501,*,3.58,1.82,4.35,-2.53,0.0118,0.0404
26586,chr16,87951888,87952388,501,*,5.21,4.2,5.8,-1.6,0.0118,0.0404
26587,chr8,48788987,48789487,501,*,5.66,4.68,6.24,-1.56,0.0118,0.0404
26588,chr17,57380151,57380651,501,*,4.66,3.42,5.31,-1.89,0.0118,0.0404
26589,chr3,111871427,111871927,501,*,4.71,3.34,5.4,-2.06,0.0118,0.0404
26590,chr1,53811230,53811730,501,*,5.59,4.66,6.15,-1.48,0.0118,0.0404
26591,chr11,86916803,86917303,501,*,5.31,4.27,5.91,-1.64,0.0118,0.0404
26592,chr11,119312243,119312743,501,*,5.11,4.07,5.7,-1.63,0.0118,0.0404
26593,chr3,197782366,197782866,501,*,3.54,4.34,1.59,2.74,0.0118,0.0405
26594,chr5,1335448,1335948,501,*,4.7,3.51,5.34,-1.83,0.0118,0.0405
26595,chr3,76121806,76122306,501,*,2.73,3.59,0.29,3.3,0.0118,0.0405
26596,chr22,46472395,46472895,501,*,4.53,3.26,5.19,-1.93,0.0118,0.0405
26597,chr22,45478189,45478689,501,*,4.35,3.03,5.03,-2,0.0118,0.0405
26598,chr10,95396766,95397266,501,*,4.86,3.69,5.5,-1.81,0.0118,0.0405
26599,chr4,6993442,6993942,501,*,4.66,3.36,5.33,-1.97,0.0118,0.0405
26600,chr21,43756243,43756743,501,*,4.88,3.61,5.54,-1.93,0.0118,0.0405
26601,chr21,31322108,31322608,501,*,5.16,3.89,5.83,-1.94,0.0118,0.0405
26602,chr11,77204165,77204665,501,*,5.16,4.13,5.76,-1.63,0.0118,0.0405
26603,chr3,185069541,185070041,501,*,4.57,3.25,5.25,-1.99,0.0118,0.0405
26604,chr5,58986311,58986811,501,*,5.12,3.82,5.79,-1.97,0.0118,0.0405
26605,chr20,52192112,52192612,501,*,6.16,5.21,6.72,-1.51,0.0118,0.0405
26606,chr10,6101025,6101525,501,*,4.42,3.08,5.1,-2.02,0.0118,0.0405
26607,chr8,144522182,144522682,501,*,5.33,4.34,5.91,-1.56,0.0118,0.0405
26608,chr20,50163934,50164434,501,*,4.81,3.61,5.46,-1.84,0.0118,0.0405
26609,chr21,36644950,36645450,501,*,2.74,3.6,0.29,3.31,0.0118,0.0405
26610,chr3,183826043,183826543,501,*,5.94,5.14,6.46,-1.32,0.0118,0.0405
26611,chr11,771682,772182,501,*,4.79,3.62,5.43,-1.81,0.0118,0.0405
26612,chrX,48813875,48814375,501,*,2.75,3.61,0.29,3.32,0.0118,0.0405
26613,chr11,76163439,76163939,501,*,5.08,3.97,5.7,-1.73,0.0118,0.0405
26614,chr17,73262242,73262742,501,*,5.75,4.86,6.3,-1.44,0.0118,0.0406
26615,chr12,101051664,101052164,501,*,2.72,3.58,0.29,3.3,0.0118,0.0406
26616,chr13,54806196,54806696,501,*,2.72,3.58,0.29,3.3,0.0118,0.0406
26617,chr1,51881371,51881871,501,*,3.93,2.39,4.66,-2.27,0.0118,0.0406
26618,chr17,5122419,5122919,501,*,5.03,3.96,5.64,-1.68,0.0118,0.0406
26619,chr2,1685994,1686494,501,*,5.22,4.19,5.81,-1.62,0.0118,0.0406
26620,chr3,57017313,57017813,501,*,6.24,5.25,6.83,-1.57,0.0118,0.0406
26621,chr3,87644015,87644515,501,*,2.5,3.39,-0.22,3.61,0.0118,0.0406
26622,chr10,92038115,92038615,501,*,2.49,3.38,-0.22,3.6,0.0118,0.0406
26623,chr14,96176020,96176520,501,*,2.49,3.38,-0.22,3.6,0.0118,0.0406
26624,chr15,28179928,28180428,501,*,2.49,3.38,-0.22,3.6,0.0118,0.0406
26625,chr21,25281650,25282150,501,*,2.49,3.38,-0.22,3.6,0.0118,0.0406
26626,chr6,5219076,5219576,501,*,2.49,3.38,-0.22,3.6,0.0118,0.0406
26627,chr6,3323898,3324398,501,*,4.94,3.72,5.59,-1.87,0.0118,0.0406
26628,chr2,20298546,20299046,501,*,4.58,3.19,5.28,-2.08,0.0118,0.0406
26629,chr9,94907681,94908181,501,*,5.05,3.95,5.67,-1.72,0.0118,0.0406
26630,chr3,43770133,43770633,501,*,7.11,6.34,7.61,-1.27,0.0118,0.0406
26631,chr19,42898375,42898875,501,*,5.54,4.53,6.13,-1.61,0.0118,0.0406
26632,chr15,39172211,39172711,501,*,6.29,5.5,6.8,-1.3,0.0118,0.0406
26633,chr19,51394964,51395464,501,*,5.38,4.15,6.03,-1.88,0.0118,0.0406
26634,chr19,1362618,1363118,501,*,5.03,3.75,5.7,-1.94,0.0118,0.0406
26635,chr17,72573070,72573570,501,*,5.04,3.95,5.66,-1.71,0.0118,0.0406
26636,chr13,109266394,109266894,501,*,5.51,4.42,6.12,-1.7,0.0118,0.0406
26637,chr20,64010010,64010510,501,*,5.76,4.92,6.29,-1.37,0.0118,0.0406
26638,chr5,140303772,140304272,501,*,4.37,2.89,5.09,-2.19,0.0118,0.0406
26639,chr6,151452541,151453041,501,*,5.49,4.5,6.07,-1.57,0.0118,0.0406
26640,chr17,43124855,43125355,501,*,5.63,4.7,6.19,-1.49,0.0118,0.0406
26641,chr2,54843369,54843869,501,*,4.07,2.54,4.8,-2.25,0.0118,0.0406
26642,chr4,185778706,185779206,501,*,5.07,3.65,5.77,-2.12,0.0118,0.0406
26643,chr12,53464582,53465082,501,*,5.1,3.93,5.74,-1.81,0.0119,0.0406
26644,chr2,108583172,108583672,501,*,4.81,3.65,5.45,-1.8,0.0119,0.0407
26645,chr12,57770908,57771408,501,*,4.79,3.54,5.45,-1.92,0.0119,0.0407
26646,chr1,9385909,9386409,501,*,5.28,4.25,5.88,-1.62,0.0119,0.0407
26647,chr2,12732460,12732960,501,*,4.7,3.52,5.34,-1.82,0.0119,0.0407
26648,chr20,62005994,62006494,501,*,4.76,3.26,5.48,-2.22,0.0119,0.0407
26649,chr2,23432639,23433139,501,*,5.06,3.95,5.68,-1.73,0.0119,0.0407
26650,chr17,48083866,48084366,501,*,4.27,2.64,5.02,-2.38,0.0119,0.0407
26651,chr7,55047176,55047676,501,*,5.71,4.63,6.33,-1.7,0.0119,0.0407
26652,chr19,55651203,55651703,501,*,4.81,3.6,5.46,-1.86,0.0119,0.0407
26653,chr1,15325229,15325729,501,*,4.06,2.6,4.77,-2.17,0.0119,0.0407
26654,chr12,76070133,76070633,501,*,4.52,3.15,5.21,-2.06,0.0119,0.0407
26655,chr8,8465005,8465505,501,*,3.42,1.53,4.21,-2.68,0.0119,0.0407
26656,chr11,61814761,61815261,501,*,6.08,5.28,6.58,-1.3,0.0119,0.0407
26657,chr7,65377441,65377941,501,*,5.06,3.83,5.71,-1.88,0.0119,0.0407
26658,chr1,39111306,39111806,501,*,3.68,1.98,4.44,-2.46,0.0119,0.0407
26659,chr11,74794005,74794505,501,*,3.26,4.06,1.29,2.78,0.0119,0.0407
26660,chr20,47289448,47289948,501,*,3.81,4.55,2.18,2.38,0.0119,0.0407
26661,chr1,28739322,28739822,501,*,4.47,3.2,5.13,-1.94,0.0119,0.0407
26662,chr3,195077660,195078160,501,*,5.21,4.21,5.8,-1.59,0.0119,0.0407
26663,chr17,17730652,17731152,501,*,5.05,3.97,5.65,-1.69,0.0119,0.0407
26664,chr2,25946391,25946891,501,*,3.76,2.16,4.5,-2.34,0.0119,0.0407
26665,chr3,127738308,127738808,501,*,5.13,4.09,5.73,-1.64,0.0119,0.0407
26666,chr7,23247292,23247792,501,*,4.89,3.76,5.51,-1.75,0.0119,0.0408
26667,chr11,78105745,78106245,501,*,2.49,3.37,-0.22,3.59,0.0119,0.0408
26668,chr3,88405308,88405808,501,*,2.49,3.37,-0.22,3.59,0.0119,0.0408
26669,chr5,160651798,160652298,501,*,2.49,3.37,-0.22,3.59,0.0119,0.0408
26670,chr2,120560911,120561411,501,*,4.66,3.41,5.31,-1.91,0.0119,0.0408
26671,chr10,102761061,102761561,501,*,3.73,2.1,4.48,-2.38,0.0119,0.0408
26672,chr9,69132756,69133256,501,*,4.6,3.29,5.28,-1.99,0.0119,0.0408
26673,chr17,73308068,73308568,501,*,6.14,5.12,6.73,-1.61,0.0119,0.0408
26674,chr11,3902594,3903094,501,*,5.19,4.18,5.78,-1.6,0.0119,0.0408
26675,chr15,98851030,98851530,501,*,4.92,3.71,5.57,-1.85,0.0119,0.0408
26676,chr14,69694744,69695244,501,*,5.5,4.57,6.07,-1.49,0.0119,0.0408
26677,chr6,2966662,2967162,501,*,4.37,2.99,5.06,-2.07,0.0119,0.0408
26678,chr3,170506237,170506737,501,*,3.75,4.49,2.1,2.39,0.0119,0.0408
26679,chrX,135344674,135345174,501,*,5.18,4.16,5.77,-1.61,0.0119,0.0408
26680,chr2,100563525,100564025,501,*,5.36,4.26,5.98,-1.72,0.0119,0.0408
26681,chr11,120209420,120209920,501,*,5.03,3.95,5.65,-1.7,0.0119,0.0408
26682,chr19,50702806,50703306,501,*,4.81,3.59,5.46,-1.87,0.0119,0.0408
26683,chr12,49392288,49392788,501,*,4.32,2.98,5,-2.02,0.0119,0.0408
26684,chr15,73638049,73638549,501,*,4.26,2.73,4.98,-2.25,0.0119,0.0408
26685,chr17,1548672,1549172,501,*,4.99,3.83,5.63,-1.79,0.0119,0.0408
26686,chr11,766159,766659,501,*,4.86,3.62,5.52,-1.9,0.0119,0.0408
26687,chr2,200922428,200922928,501,*,3.05,3.88,0.9,2.99,0.0119,0.0408
26688,chr10,95532078,95532578,501,*,4.97,3.87,5.59,-1.72,0.0119,0.0408
26689,chr4,76305803,76306303,501,*,5.31,4.32,5.88,-1.56,0.0119,0.0408
26690,chr17,44220439,44220939,501,*,4.76,3.53,5.41,-1.88,0.0119,0.0408
26691,chr15,41921280,41921780,501,*,5.18,4.13,5.79,-1.66,0.0119,0.0408
26692,chr17,1723960,1724460,501,*,6.36,5.54,6.87,-1.33,0.0119,0.0409
26693,chr16,27868093,27868593,501,*,4.64,3.21,5.34,-2.13,0.0119,0.0409
26694,chr3,196873063,196873563,501,*,4.84,3.71,5.47,-1.75,0.0119,0.0409
26695,chr17,63800992,63801492,501,*,4.75,3.61,5.38,-1.77,0.012,0.0409
26696,chr17,20998208,20998708,501,*,5.03,3.89,5.66,-1.77,0.012,0.0409
26697,chr17,45052760,45053260,501,*,4.56,3.29,5.23,-1.94,0.012,0.0409
26698,chr5,176462361,176462861,501,*,4.44,3.13,5.11,-1.98,0.012,0.0409
26699,chr17,57925519,57926019,501,*,5.4,4.39,5.99,-1.6,0.012,0.0409
26700,chr10,30587524,30588024,501,*,4.9,3.61,5.57,-1.97,0.012,0.0409
26701,chr7,23480372,23480872,501,*,5.21,4.21,5.79,-1.58,0.012,0.0409
26702,chr22,49792177,49792677,501,*,4.96,3.35,5.7,-2.35,0.012,0.0409
26703,chr1,223700789,223701289,501,*,6.99,6.42,7.4,-0.99,0.012,0.041
26704,chr2,202496765,202497265,501,*,3.81,2.21,4.55,-2.34,0.012,0.041
26705,chr1,5856125,5856625,501,*,5.27,3.9,5.96,-2.06,0.012,0.041
26706,chr17,45819738,45820238,501,*,5.16,3.85,5.84,-1.99,0.012,0.041
26707,chr6,14103905,14104405,501,*,4.42,2.74,5.18,-2.44,0.012,0.041
26708,chr2,219753502,219754002,501,*,3.72,4.47,2.06,2.41,0.012,0.041
26709,chr15,100960915,100961415,501,*,4.32,2.92,5.01,-2.09,0.012,0.041
26710,chr14,105549523,105550023,501,*,3.82,2.27,4.55,-2.28,0.012,0.041
26711,chr6,35297990,35298490,501,*,4.62,3.41,5.27,-1.86,0.012,0.041
26712,chr6,84773893,84774393,501,*,5.49,4.5,6.07,-1.58,0.012,0.041
26713,chrX,154377767,154378267,501,*,5.06,4,5.67,-1.67,0.012,0.041
26714,chr18,49814246,49814746,501,*,4.06,2.57,4.78,-2.21,0.012,0.041
26715,chr1,17199919,17200419,501,*,6.95,6.38,7.36,-0.98,0.012,0.041
26716,chr11,120371131,120371631,501,*,3.61,1.94,4.36,-2.42,0.012,0.041
26717,chr6,30750346,30750846,501,*,6.54,5.89,6.99,-1.11,0.012,0.041
26718,chr12,124626743,124627243,501,*,4.97,3.9,5.58,-1.68,0.012,0.0411
26719,chr19,2051347,2051847,501,*,4.93,3.79,5.56,-1.77,0.012,0.0411
26720,chr17,30238145,30238645,501,*,5.14,3.74,5.83,-2.09,0.012,0.0411
26721,chr2,27489248,27489748,501,*,6.08,5.27,6.59,-1.32,0.012,0.0411
26722,chr10,69334647,69335147,501,*,4.43,3.14,5.1,-1.96,0.012,0.0411
26723,chr20,38186411,38186911,501,*,4.78,5.41,3.61,1.81,0.012,0.0411
26724,chr5,129112502,129113002,501,*,3.12,3.93,1.06,2.88,0.012,0.0411
26725,chr14,81182600,81183100,501,*,2.79,3.64,0.44,3.2,0.012,0.0411
26726,chr2,171927947,171928447,501,*,4.86,3.75,5.47,-1.72,0.012,0.0411
26727,chr12,560489,560989,501,*,5.04,3.94,5.66,-1.73,0.012,0.0411
26728,chr1,35633524,35634024,501,*,3.68,4.44,1.98,2.46,0.012,0.0411
26729,chr14,76152117,76152617,501,*,6.21,5.45,6.7,-1.25,0.012,0.0411
26730,chr1,68180564,68181064,501,*,2.48,3.36,-0.22,3.58,0.012,0.0411
26731,chr11,9882826,9883326,501,*,2.48,3.36,-0.22,3.58,0.012,0.0411
26732,chr2,148216498,148216998,501,*,2.48,3.36,-0.22,3.58,0.012,0.0411
26733,chr19,11436591,11437091,501,*,4.63,3.43,5.28,-1.85,0.012,0.0411
26734,chr12,49038684,49039184,501,*,4.44,3.15,5.12,-1.97,0.012,0.0411
26735,chr8,126143155,126143655,501,*,4.7,5.34,3.51,1.83,0.012,0.0411
